Id,Date,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories_file2,Calories_file3,StepTotal,WeightKg,WeightPounds,Fat,BMI,IsManualReport,LogId
2022484408,2016-05-01,,,,10538,7.400000095,7.400000095,0.0,1.940000057,0.959999979,4.5,0.0,25,28,245,1142,2380,2380,10538,,,,,,
2022484408,2016-05-02,,,,10379,7.289999962,7.289999962,0.0,2.609999895,0.340000004,4.329999924,0.0,36,8,277,1119,2473,2473,10379,,,,,,
2022484408,2016-05-03,,,,12183,8.739999771,8.739999771,0.0,3.99000001,0.460000008,4.28000021,0.0,72,14,250,1104,2752,2752,12183,,,,,,
2022484408,2016-05-04,,,,11768,8.289999962,8.289999962,0.0,2.50999999,0.930000007,4.849999905,0.0,36,27,272,1105,2649,2649,11768,,,,,,
2022484408,2016-05-05,,,,11895,8.350000381,8.350000381,0.0,2.789999962,0.860000014,4.699999809,0.0,55,20,253,1112,2609,2609,11895,,,,,,
2022484408,2016-05-06,,,,10227,7.179999828,7.179999828,0.0,1.870000005,0.670000017,4.639999866,0.0,24,17,295,1104,2498,2498,10227,,,,,,
2022484408,2016-05-07,,,,6708,4.710000038,4.710000038,0.0,1.610000014,0.079999998,3.019999981,0.0,20,2,149,1269,1995,1995,6708,,,,,,
2022484408,2016-05-08,,,,3292,2.309999943,2.309999943,0.0,0.0,0.0,2.309999943,0.0,0,0,135,1305,1848,1848,3292,,,,,,
2022484408,2016-05-09,,,,13379,9.390000343,9.390000343,0.0,2.119999886,1.629999995,5.639999866,0.0,35,47,297,1061,2709,2709,13379,,,,,,
2022484408,2016-05-10,,,,12798,8.979999542,8.979999542,0.0,2.220000029,1.210000038,5.559999943,0.0,57,28,271,1084,2797,2797,12798,,,,,,
2022484408,2016-05-11,,,,13272,9.319999695,9.319999695,0.0,4.179999828,1.149999976,3.99000001,0.0,58,25,224,1133,2544,2544,13272,,,,,,
2022484408,2016-05-12,,,,9117,6.409999847,6.409999847,0.0,1.279999971,0.670000017,4.440000057,0.0,16,16,236,728,1853,1853,9117,,,,,,
2026352035,2016-04-12,1.0,503.0,546.0,4414,2.74000001,2.74000001,0.0,0.189999998,0.349999994,2.200000048,0.0,3,8,181,706,1459,1459,4414,,,,,,
2026352035,2016-04-13,1.0,531.0,565.0,4993,3.099999905,3.099999905,0.0,0.0,0.0,3.099999905,0.0,0,0,238,663,1521,1521,4993,,,,,,
2026352035,2016-04-14,1.0,545.0,568.0,3335,2.069999933,2.069999933,0.0,0.0,0.0,2.049999952,0.0,0,0,197,653,1431,1431,3335,,,,,,
2026352035,2016-04-15,1.0,523.0,573.0,3821,2.369999886,2.369999886,0.0,0.0,0.0,2.369999886,0.0,0,0,188,687,1444,1444,3821,,,,,,
2026352035,2016-04-16,1.0,524.0,567.0,2547,1.580000043,1.580000043,0.0,0.0,0.0,1.580000043,0.0,0,0,150,728,1373,1373,2547,,,,,,
2026352035,2016-04-17,1.0,437.0,498.0,838,0.519999981,0.519999981,0.0,0.0,0.0,0.519999981,0.0,0,0,60,1053,1214,1214,838,,,,,,
2026352035,2016-04-18,,,,3325,2.059999943,2.059999943,0.0,0.0,0.0,2.059999943,0.0,0,0,182,1062,1419,1419,3325,,,,,,
2026352035,2016-04-19,1.0,498.0,540.0,2424,1.5,1.5,0.0,0.0,0.0,1.5,0.0,0,0,141,785,1356,1356,2424,,,,,,
2026352035,2016-04-20,1.0,461.0,510.0,7222,4.480000019,4.480000019,0.0,0.0,0.0,4.480000019,0.0,0,0,327,623,1667,1667,7222,,,,,,
2026352035,2016-04-21,1.0,477.0,514.0,2467,1.529999971,1.529999971,0.0,0.0,0.0,1.529999971,0.0,0,0,153,749,1370,1370,2467,,,,,,
2026352035,2016-04-22,1.0,520.0,545.0,2915,1.809999943,1.809999943,0.0,0.0,0.0,1.809999943,0.0,0,0,162,712,1399,1399,2915,,,,,,
2026352035,2016-04-23,1.0,522.0,554.0,12357,7.710000038,7.710000038,0.0,0.0,0.0,7.710000038,0.0,0,0,432,458,1916,1916,12357,,,,,,
2026352035,2016-04-24,1.0,555.0,591.0,3490,2.160000086,2.160000086,0.0,0.0,0.0,2.160000086,0.0,0,0,164,704,1401,1401,3490,,,,,,
2026352035,2016-04-25,1.0,506.0,531.0,6017,3.730000019,3.730000019,0.0,0.0,0.0,3.730000019,0.0,0,0,260,821,1576,1576,6017,,,,,,
2026352035,2016-04-26,,,,5933,3.680000067,3.680000067,0.0,0.0,0.0,3.680000067,0.0,0,0,288,1018,1595,1595,5933,,,,,,
2026352035,2016-04-27,1.0,508.0,545.0,6088,3.769999981,3.769999981,0.0,0.0,0.0,3.769999981,0.0,0,0,286,586,1593,1593,6088,,,,,,
2026352035,2016-04-28,1.0,513.0,545.0,6375,3.950000048,3.950000048,0.0,0.0,0.0,3.950000048,0.0,0,0,331,626,1649,1649,6375,,,,,,
2026352035,2016-04-29,1.0,490.0,510.0,7604,4.710000038,4.710000038,0.0,0.0,0.0,4.710000038,0.0,0,0,352,492,1692,1692,7604,,,,,,
2026352035,2016-04-30,1.0,573.0,607.0,4729,2.930000067,2.930000067,0.0,0.0,0.0,2.930000067,0.0,0,0,233,594,1506,1506,4729,,,,,,
2026352035,2016-05-01,1.0,527.0,546.0,3609,2.279999971,2.279999971,0.0,0.0,0.0,2.279999971,0.0,0,0,191,716,1447,1447,3609,,,,,,
2026352035,2016-05-02,1.0,511.0,543.0,7018,4.349999905,4.349999905,0.0,0.0,0.0,4.349999905,0.0,0,0,355,716,1690,1690,7018,,,,,,
2026352035,2016-05-03,,,,5992,3.720000029,3.720000029,0.0,0.0,0.0,3.720000029,0.0,0,0,304,981,1604,1604,5992,,,,,,
2026352035,2016-05-04,1.0,538.0,560.0,6564,4.070000172,4.070000172,0.0,0.0,0.0,4.070000172,0.0,0,0,345,530,1658,1658,6564,,,,,,
2026352035,2016-05-05,1.0,468.0,485.0,12167,7.539999962,7.539999962,0.0,0.0,0.0,7.539999962,0.0,0,0,475,479,1926,1926,12167,,,,,,
2026352035,2016-05-06,1.0,524.0,548.0,8198,5.079999924,5.079999924,0.0,0.0,0.0,5.079999924,0.0,0,0,383,511,1736,1736,8198,,,,,,
2026352035,2016-05-07,1.0,511.0,521.0,4193,2.599999905,2.599999905,0.0,0.0,0.0,2.599999905,0.0,0,0,229,665,1491,1491,4193,,,,,,
2026352035,2016-05-08,1.0,541.0,568.0,5528,3.450000048,3.450000048,0.0,0.0,0.0,3.450000048,0.0,0,0,258,610,1555,1555,5528,,,,,,
2026352035,2016-05-09,1.0,531.0,556.0,10685,6.619999886,6.619999886,0.0,0.0,0.0,6.599999905,0.0,0,0,401,543,1869,1869,10685,,,,,,
2026352035,2016-05-10,1.0,357.0,380.0,254,0.159999996,0.159999996,0.0,0.0,0.0,0.159999996,0.0,0,0,17,1002,1141,1141,254,,,,,,
2026352035,2016-05-11,1.0,523.0,553.0,8580,5.320000172,5.320000172,0.0,0.0,0.0,5.320000172,0.0,0,0,330,569,1698,1698,8580,,,,,,
2026352035,2016-05-12,1.0,456.0,485.0,8891,5.510000229,5.510000229,0.0,0.0,0.0,5.510000229,0.0,0,0,343,330,1364,1364,8891,,,,,,
2320127002,2016-04-12,,,,10725,7.489999771,7.489999771,0.0,1.169999957,0.310000002,6.010000229,0.0,13,9,306,1112,2124,2124,10725,,,,,,
2320127002,2016-04-13,,,,7275,4.900000095,4.900000095,0.0,0.0,0.0,4.900000095,0.0,0,0,335,1105,2003,2003,7275,,,,,,
2320127002,2016-04-14,,,,3973,2.680000067,2.680000067,0.0,0.0,0.0,2.680000067,0.0,0,0,191,1249,1696,1696,3973,,,,,,
2320127002,2016-04-15,,,,5205,3.50999999,3.50999999,0.0,0.0,0.0,3.50999999,0.0,0,0,245,1195,1801,1801,5205,,,,,,
2320127002,2016-04-16,,,,5057,3.410000086,3.410000086,0.0,0.0,0.0,3.400000095,0.0,0,0,195,1245,1724,1724,5057,,,,,,
2320127002,2016-04-17,,,,6198,4.179999828,4.179999828,0.0,0.0,0.0,4.179999828,0.0,0,0,249,1191,1852,1852,6198,,,,,,
2320127002,2016-04-18,,,,6559,4.420000076,4.420000076,0.0,0.0,0.25999999,4.139999866,0.0,0,7,260,1173,1905,1905,6559,,,,,,
2320127002,2016-04-19,,,,5997,4.039999962,4.039999962,0.0,0.0,0.379999995,3.660000086,0.0,0,11,228,1201,1811,1811,5997,,,,,,
2320127002,2016-04-20,,,,7192,4.849999905,4.849999905,0.0,0.0,0.49000001,4.340000153,0.0,0,11,283,1146,1922,1922,7192,,,,,,
2320127002,2016-04-21,,,,3404,2.289999962,2.289999962,0.0,0.059999999,0.419999987,1.809999943,0.0,1,10,127,1302,1610,1610,3404,,,,,,
2320127002,2016-04-22,,,,5583,3.75999999,3.75999999,0.0,0.0,0.0,3.75999999,0.0,0,0,266,1174,1851,1851,5583,,,,,,
2320127002,2016-04-23,1.0,61.0,69.0,5079,3.420000076,3.420000076,0.0,0.0,0.0,3.420000076,0.0,0,0,242,1129,1804,1804,5079,,,,,,
2320127002,2016-04-24,,,,4165,2.809999943,2.809999943,0.0,0.0,0.0,2.799999952,0.0,0,0,204,1236,1725,1725,4165,,,,,,
2320127002,2016-04-25,,,,3588,2.420000076,2.420000076,0.0,0.230000004,0.200000003,1.99000001,0.0,3,5,152,1280,1654,1654,3588,,,,,,
2320127002,2016-04-26,,,,3409,2.299999952,2.299999952,0.0,0.0,0.0,2.299999952,0.0,0,0,147,1293,1632,1632,3409,,,,,,
2320127002,2016-04-27,,,,1715,1.159999967,1.159999967,0.0,0.0,0.0,1.159999967,0.0,0,0,82,1358,1481,1481,1715,,,,,,
2320127002,2016-04-28,,,,1532,1.029999971,1.029999971,0.0,0.0,0.0,1.029999971,0.0,0,0,76,1364,1473,1473,1532,,,,,,
2320127002,2016-04-29,,,,924,0.620000005,0.620000005,0.0,0.0,0.0,0.620000005,0.0,0,0,45,1395,1410,1410,924,,,,,,
2320127002,2016-04-30,,,,4571,3.079999924,3.079999924,0.0,0.0,0.0,3.069999933,0.0,0,0,234,1206,1779,1779,4571,,,,,,
2320127002,2016-05-01,,,,772,0.519999981,0.519999981,0.0,0.0,0.0,0.519999981,0.0,0,0,40,1400,1403,1403,772,,,,,,
2320127002,2016-05-02,,,,3634,2.450000048,2.450000048,0.0,0.360000014,0.209999993,1.879999995,0.0,5,6,123,1306,1613,1613,3634,,,,,,
2320127002,2016-05-03,,,,7443,5.019999981,5.019999981,0.0,1.49000001,0.370000005,3.160000086,0.0,20,10,206,1204,1878,1878,7443,,,,,,
2320127002,2016-05-04,,,,1201,0.810000002,0.810000002,0.0,0.0,0.0,0.810000002,0.0,0,0,52,1388,1426,1426,1201,,,,,,
2320127002,2016-05-05,,,,5202,3.50999999,3.50999999,0.0,0.0,0.389999986,3.109999895,0.0,0,11,223,1206,1780,1780,5202,,,,,,
2320127002,2016-05-06,,,,4878,3.289999962,3.289999962,0.0,0.0,0.0,3.289999962,0.0,0,0,204,1236,1742,1742,4878,,,,,,
2320127002,2016-05-07,,,,7379,4.96999979,4.96999979,0.0,0.0,0.0,4.96999979,0.0,0,0,319,1121,1972,1972,7379,,,,,,
2320127002,2016-05-08,,,,5161,3.480000019,3.480000019,0.0,0.0,0.0,3.470000029,0.0,0,0,247,1193,1821,1821,5161,,,,,,
2320127002,2016-05-09,,,,3090,2.079999924,2.079999924,0.0,0.0,0.0,2.079999924,0.0,0,0,145,1295,1630,1630,3090,,,,,,
2320127002,2016-05-10,,,,6227,4.199999809,4.199999809,0.0,0.0,0.0,4.199999809,0.0,0,0,290,1150,1899,1899,6227,,,,,,
2320127002,2016-05-11,,,,6424,4.329999924,4.329999924,0.0,0.0,0.0,4.329999924,0.0,0,0,300,1140,1903,1903,6424,,,,,,
2320127002,2016-05-12,,,,2661,1.789999962,1.789999962,0.0,0.0,0.0,1.789999962,0.0,0,0,128,830,1125,1125,2661,,,,,,
2347167796,2016-04-12,,,,10113,6.829999924,6.829999924,0.0,2.0,0.620000005,4.199999809,0.0,28,13,320,964,2344,2344,10113,,,,,,
2347167796,2016-04-13,1.0,467.0,531.0,10352,7.010000229,7.010000229,0.0,1.659999967,1.940000057,3.410000086,0.0,19,32,195,676,2038,2038,10352,,,,,,
2347167796,2016-04-14,1.0,445.0,489.0,10129,6.699999809,6.699999809,0.0,0.02,2.74000001,3.940000057,0.0,1,48,206,705,2010,2010,10129,,,,,,
2347167796,2016-04-15,1.0,452.0,504.0,10465,6.920000076,6.920000076,0.0,0.07,1.419999957,5.429999828,0.0,1,24,284,720,2133,2133,10465,,,,,,
2347167796,2016-04-16,,,,22244,15.07999992,15.07999992,0.0,5.449999809,4.099999905,5.53000021,0.0,66,72,268,968,2670,2670,22244,,,,,,
2347167796,2016-04-17,1.0,556.0,602.0,5472,3.619999886,3.619999886,0.0,0.079999998,0.280000001,3.25999999,0.0,1,7,249,508,1882,1882,5472,,,,,,
2347167796,2016-04-18,1.0,500.0,557.0,8247,5.449999809,5.449999809,0.0,0.790000021,0.860000014,3.789999962,0.0,11,16,206,678,1944,1944,8247,,,,,,
2347167796,2016-04-19,1.0,465.0,514.0,6711,4.440000057,4.440000057,0.0,0.0,0.0,4.440000057,0.0,0,7,382,648,2346,2346,6711,,,,,,
2347167796,2016-04-20,,,,10999,7.269999981,7.269999981,0.0,0.680000007,1.809999943,4.78000021,0.0,11,43,269,1011,2198,2198,10999,,,,,,
2347167796,2016-04-21,1.0,460.0,484.0,10080,6.75,6.75,0.0,1.850000024,1.529999971,3.380000114,0.0,23,26,208,761,2048,2048,10080,,,,,,
2347167796,2016-04-22,1.0,405.0,461.0,7804,5.159999847,5.159999847,0.0,0.560000002,1.679999948,2.920000076,0.0,9,27,206,781,1946,1946,7804,,,,,,
2347167796,2016-04-23,1.0,374.0,386.0,16901,11.36999989,11.36999989,0.0,2.779999971,1.450000048,7.150000095,0.0,32,35,360,591,2629,2629,16901,,,,,,
2347167796,2016-04-24,1.0,442.0,459.0,9471,6.260000229,6.260000229,0.0,0.0,0.0,6.260000229,0.0,0,0,360,584,2187,2187,9471,,,,,,
2347167796,2016-04-25,1.0,433.0,471.0,9482,6.380000114,6.380000114,0.0,1.269999981,0.519999981,4.599999905,0.0,15,11,277,653,2095,2095,9482,,,,,,
2347167796,2016-04-26,1.0,436.0,490.0,5980,3.950000048,3.950000048,0.0,0.0,0.0,3.950000048,0.0,0,0,227,732,1861,1861,5980,,,,,,
2347167796,2016-04-27,1.0,448.0,499.0,11423,7.579999924,7.579999924,0.0,1.860000014,0.400000006,5.320000172,0.0,26,9,295,623,2194,2194,11423,,,,,,
2347167796,2016-04-28,1.0,408.0,450.0,5439,3.599999905,3.599999905,0.0,0.0,0.0,3.599999905,0.0,0,0,229,764,1854,1854,5439,,,,,,
2347167796,2016-04-29,1.0,411.0,473.0,42,0.029999999,0.029999999,0.0,0.0,0.0,0.029999999,0.0,0,0,4,2,403,403,42,,,,,,
2873212765,2016-04-12,,,,8796,5.909999847,5.909999847,0.0,0.109999999,0.930000007,4.880000114,0.0,2,21,356,1061,1982,1982,8796,,,,,,
2873212765,2016-04-13,,,,7618,5.119999886,5.119999886,0.0,0.0,0.219999999,4.880000114,0.02,0,8,404,1028,2004,2004,7618,,,,,,
2873212765,2016-04-14,,,,7910,5.320000172,5.320000172,0.0,0.0,0.0,5.320000172,0.0,0,0,331,1109,1893,1893,7910,,,,,,
2873212765,2016-04-15,,,,8482,5.699999809,5.699999809,0.0,0.0,0.0,5.690000057,0.01,0,0,448,992,2063,2063,8482,,,,,,
2873212765,2016-04-16,,,,9685,6.650000095,6.650000095,0.0,3.109999895,0.02,3.50999999,0.01,47,1,305,1087,2148,2148,9685,,,,,,
2873212765,2016-04-17,,,,2524,1.700000048,1.700000048,0.0,0.0,0.349999994,1.340000033,0.0,0,8,160,1272,1529,1529,2524,,,,,,
2873212765,2016-04-18,,,,7762,5.239999771,5.239999771,0.0,0.07,0.280000001,4.889999866,0.0,1,6,311,1122,1890,1890,7762,,,,,,
2873212765,2016-04-19,,,,7948,5.369999886,5.369999886,0.0,0.0,0.0,5.360000134,0.0,0,0,389,1051,1956,1956,7948,,,,,,
2873212765,2016-04-20,,,,9202,6.300000191,6.300000191,0.0,1.50999999,0.119999997,4.659999847,0.01,22,5,378,1035,2094,2094,9202,,,,,,
2873212765,2016-04-21,,,,8859,5.980000019,5.980000019,0.0,0.129999995,0.370000005,5.46999979,0.01,2,10,371,1057,1970,1970,8859,56.7000007629395,125.002104340889,,21.4500007629395,True,1461283199000.0
2873212765,2016-04-22,,,,7286,4.900000095,4.900000095,0.0,0.460000008,0.0,4.420000076,0.02,46,0,366,1028,2241,2241,7286,,,,,,
2873212765,2016-04-23,,,,9317,6.349999905,6.349999905,0.0,2.089999914,0.230000004,4.019999981,0.01,28,5,330,1077,2021,2021,9317,,,,,,
2873212765,2016-04-24,,,,6873,4.679999828,4.679999828,0.0,3.0,0.059999999,1.620000005,0.0,46,1,190,1203,1898,1898,6873,,,,,,
2873212765,2016-04-25,,,,7373,4.949999809,4.949999809,0.0,0.0,0.0,4.949999809,0.0,0,0,359,1081,1907,1907,7373,,,,,,
2873212765,2016-04-26,,,,8242,5.539999962,5.539999962,0.0,0.119999997,0.180000007,5.239999771,0.0,2,5,309,1124,1882,1882,8242,,,,,,
2873212765,2016-04-27,,,,3516,2.359999895,2.359999895,0.0,0.0,0.0,2.359999895,0.0,46,0,197,1197,1966,1966,3516,,,,,,
2873212765,2016-04-28,,,,7913,5.409999847,5.409999847,0.0,2.160000086,0.340000004,2.910000086,0.0,28,7,213,1192,1835,1835,7913,,,,,,
2873212765,2016-04-29,,,,7365,4.949999809,4.949999809,0.0,1.360000014,1.409999967,2.180000067,0.0,20,23,206,1191,1780,1780,7365,,,,,,
2873212765,2016-04-30,,,,8452,5.679999828,5.679999828,0.0,0.330000013,1.080000043,4.260000229,0.01,5,20,248,1167,1830,1830,8452,,,,,,
2873212765,2016-05-01,,,,7399,4.96999979,4.96999979,0.0,0.49000001,1.039999962,3.440000057,0.0,7,18,196,1219,1739,1739,7399,,,,,,
2873212765,2016-05-02,,,,7525,5.059999943,5.059999943,0.0,0.0,0.209999993,4.829999924,0.02,0,7,334,1099,1878,1878,7525,,,,,,
2873212765,2016-05-03,,,,7412,4.980000019,4.980000019,0.0,0.059999999,0.25,4.659999847,0.01,1,6,363,1070,1906,1906,7412,,,,,,
2873212765,2016-05-04,,,,8278,5.559999943,5.559999943,0.0,0.0,0.0,5.559999943,0.0,0,0,420,1020,2015,2015,8278,,,,,,
2873212765,2016-05-05,,,,8314,5.610000134,5.610000134,0.0,0.779999971,0.800000012,4.03000021,0.0,13,23,311,1093,1971,1971,8314,,,,,,
2873212765,2016-05-06,,,,7063,4.75,4.75,0.0,0.0,0.119999997,4.610000134,0.01,0,5,370,1065,1910,1910,7063,,,,,,
2873212765,2016-05-07,,,,4940,3.380000114,3.380000114,0.0,2.279999971,0.550000012,0.550000012,0.0,75,11,52,1302,1897,1897,4940,,,,,,
2873212765,2016-05-08,,,,8168,5.539999962,5.539999962,0.0,2.900000095,0.0,2.640000105,0.0,46,0,326,1068,2096,2096,8168,,,,,,
2873212765,2016-05-09,,,,7726,5.190000057,5.190000057,0.0,0.0,0.0,5.190000057,0.0,0,0,345,1095,1906,1906,7726,,,,,,
2873212765,2016-05-10,,,,8275,5.559999943,5.559999943,0.0,0.0,0.0,5.550000191,0.01,0,0,373,1067,1962,1962,8275,,,,,,
2873212765,2016-05-11,,,,6440,4.329999924,4.329999924,0.0,0.0,0.0,4.320000172,0.01,0,0,319,1121,1826,1826,6440,,,,,,
2873212765,2016-05-12,,,,7566,5.110000134,5.110000134,0.0,0.0,0.0,5.110000134,0.0,0,0,268,720,1431,1431,7566,57.2999992370605,126.324874550011,,21.6900005340576,True,1463097599000.0
3372868164,2016-04-12,,,,4747,3.24000001,3.24000001,0.0,0.0,0.0,3.230000019,0.01,0,0,280,1160,1788,1788,4747,,,,,,
3372868164,2016-04-13,,,,9715,6.630000114,6.630000114,0.0,0.99000001,0.340000004,5.269999981,0.02,16,8,371,1045,2093,2093,9715,,,,,,
3372868164,2016-04-14,,,,8844,6.03000021,6.03000021,0.0,0.340000004,1.029999971,4.650000095,0.01,6,25,370,1039,2065,2065,8844,,,,,,
3372868164,2016-04-15,,,,7451,5.079999924,5.079999924,0.0,0.0,0.0,5.059999943,0.02,0,0,335,1105,1908,1908,7451,,,,,,
3372868164,2016-04-16,,,,6905,4.730000019,4.730000019,0.0,0.0,0.0,4.699999809,0.029999999,0,0,356,1084,1908,1908,6905,,,,,,
3372868164,2016-04-17,,,,8199,5.880000114,5.880000114,0.0,1.409999967,0.100000001,4.360000134,0.01,11,2,322,1105,1964,1964,8199,,,,,,
3372868164,2016-04-18,,,,6798,4.639999866,4.639999866,0.0,1.080000043,0.200000003,3.349999905,0.0,20,7,343,1070,2014,2014,6798,,,,,,
3372868164,2016-04-19,,,,7711,5.260000229,5.260000229,0.0,0.0,0.0,5.239999771,0.02,0,0,376,1064,1985,1985,7711,,,,,,
3372868164,2016-04-20,,,,4880,3.329999924,3.329999924,0.0,0.839999974,0.090000004,2.380000114,0.02,15,3,274,1148,1867,1867,4880,,,,,,
3372868164,2016-04-21,,,,8857,6.070000172,6.070000172,0.0,1.149999976,0.25999999,4.639999866,0.01,18,9,376,1037,2124,2124,8857,,,,,,
3372868164,2016-04-22,,,,3843,2.619999886,2.619999886,0.0,0.0,0.0,2.609999895,0.01,0,0,206,1234,1669,1669,3843,,,,,,
3372868164,2016-04-23,,,,7396,5.070000172,5.070000172,0.0,1.399999976,0.079999998,3.579999924,0.0,20,2,303,1115,1995,1995,7396,,,,,,
3372868164,2016-04-24,,,,6731,4.590000153,4.590000153,0.0,0.889999986,0.189999998,3.49000001,0.02,14,7,292,1127,1921,1921,6731,,,,,,
3372868164,2016-04-25,,,,5995,4.090000153,4.090000153,0.0,0.0,0.0,4.090000153,0.0,0,0,416,1024,2010,2010,5995,,,,,,
3372868164,2016-04-26,,,,8283,5.789999962,5.789999962,0.0,1.850000024,0.050000001,3.869999886,0.01,22,2,333,1083,2057,2057,8283,,,,,,
3372868164,2016-04-27,,,,7904,5.420000076,5.420000076,0.0,1.580000043,0.629999995,3.190000057,0.01,24,13,346,1057,2095,2095,7904,,,,,,
3372868164,2016-04-28,,,,5512,3.75999999,3.75999999,0.0,0.0,0.0,3.75999999,0.0,0,0,385,1055,1972,1972,5512,,,,,,
3372868164,2016-04-29,,,,9135,6.230000019,6.230000019,0.0,0.0,0.0,6.21999979,0.01,0,0,402,1038,2044,2044,9135,,,,,,
3372868164,2016-04-30,,,,5250,3.579999924,3.579999924,0.0,1.059999943,0.090000004,2.420000076,0.01,17,4,300,1119,1946,1946,5250,,,,,,
3372868164,2016-05-01,,,,3077,2.099999905,2.099999905,0.0,0.0,0.0,2.089999914,0.0,0,0,172,842,1237,1237,3077,,,,,,
3977333714,2016-04-12,1.0,274.0,469.0,8856,5.980000019,5.980000019,0.0,3.059999943,0.910000026,2.00999999,0.0,44,19,131,777,1450,1450,8856,,,,,,
3977333714,2016-04-13,2.0,295.0,456.0,10035,6.710000038,6.710000038,0.0,2.029999971,2.130000114,2.549999952,0.0,31,46,153,754,1495,1495,10035,,,,,,
3977333714,2016-04-14,1.0,291.0,397.0,7641,5.110000134,5.110000134,0.0,0.319999993,0.970000029,3.819999933,0.0,5,23,214,801,1433,1433,7641,,,,,,
3977333714,2016-04-15,1.0,424.0,556.0,9010,6.059999943,6.059999943,0.0,1.049999952,1.75,3.25999999,0.0,15,42,183,644,1468,1468,9010,,,,,,
3977333714,2016-04-16,1.0,283.0,510.0,13459,9.0,9.0,0.0,2.029999971,4.0,2.970000029,0.0,31,83,153,663,1625,1625,13459,,,,,,
3977333714,2016-04-17,1.0,381.0,566.0,10415,6.96999979,6.96999979,0.0,0.699999988,2.349999905,3.920000076,0.0,11,58,205,600,1529,1529,10415,,,,,,
3977333714,2016-04-18,2.0,412.0,522.0,11663,7.800000191,7.800000191,0.0,0.25,3.730000019,3.819999933,0.0,4,95,214,605,1584,1584,11663,,,,,,
3977333714,2016-04-19,1.0,219.0,395.0,12414,8.779999733,8.779999733,0.0,2.24000001,2.450000048,3.960000038,0.0,19,67,221,738,1638,1638,12414,,,,,,
3977333714,2016-04-20,2.0,152.0,305.0,11658,7.829999924,7.829999924,0.0,0.200000003,4.349999905,3.279999971,0.0,2,98,164,845,1554,1554,11658,,,,,,
3977333714,2016-04-21,1.0,332.0,512.0,6093,4.079999924,4.079999924,0.0,0.0,0.0,4.059999943,0.0,0,0,242,712,1397,1397,6093,,,,,,
3977333714,2016-04-22,1.0,355.0,476.0,8911,5.960000038,5.960000038,0.0,2.329999924,0.579999983,3.059999943,0.0,33,12,188,731,1481,1481,8911,,,,,,
3977333714,2016-04-23,1.0,235.0,372.0,12058,8.069999695,8.069999695,0.0,0.0,4.21999979,3.849999905,0.0,0,92,252,724,1638,1638,12058,,,,,,
3977333714,2016-04-24,1.0,310.0,526.0,14112,10.0,10.0,0.0,3.269999981,4.559999943,2.170000076,0.0,30,95,129,660,1655,1655,14112,,,,,,
3977333714,2016-04-25,1.0,262.0,467.0,11177,8.479999542,8.479999542,0.0,5.619999886,0.430000007,2.410000086,0.0,50,9,133,781,1570,1570,11177,,,,,,
3977333714,2016-04-26,1.0,250.0,371.0,11388,7.619999886,7.619999886,0.0,0.449999988,4.21999979,2.950000048,0.0,7,95,170,797,1551,1551,11388,,,,,,
3977333714,2016-04-27,1.0,349.0,540.0,7193,5.039999962,5.039999962,0.0,0.0,0.419999987,4.619999886,0.0,0,10,176,714,1377,1377,7193,,,,,,
3977333714,2016-04-28,1.0,261.0,423.0,7114,4.880000114,4.880000114,0.0,1.370000005,0.289999992,3.220000029,0.0,15,8,190,804,1407,1407,7114,,,,,,
3977333714,2016-04-29,1.0,333.0,478.0,10645,7.75,7.75,0.0,3.74000001,1.299999952,2.710000038,0.0,36,32,150,744,1545,1545,10645,,,,,,
3977333714,2016-04-30,1.0,237.0,382.0,13238,9.199999809,9.199999809,0.0,3.690000057,2.099999905,3.410000086,0.0,43,52,194,687,1650,1650,13238,,,,,,
3977333714,2016-05-01,1.0,383.0,626.0,10414,7.070000172,7.070000172,0.0,2.670000076,1.980000019,2.410000086,0.0,41,40,124,691,1501,1501,10414,,,,,,
3977333714,2016-05-02,1.0,230.0,384.0,16520,11.05000019,11.05000019,0.0,1.539999962,6.480000019,3.019999981,0.0,24,143,176,713,1760,1760,16520,,,,,,
3977333714,2016-05-03,1.0,292.0,500.0,14335,9.590000153,9.590000153,0.0,3.319999933,1.74000001,4.53000021,0.0,47,41,258,594,1710,1710,14335,,,,,,
3977333714,2016-05-04,1.0,213.0,336.0,13559,9.43999958,9.43999958,0.0,1.809999943,4.579999924,2.890000105,0.0,14,96,142,852,1628,1628,13559,,,,,,
3977333714,2016-05-05,1.0,318.0,480.0,12312,8.579999924,8.579999924,0.0,1.75999999,4.110000134,2.710000038,0.0,14,88,178,680,1618,1618,12312,,,,,,
3977333714,2016-05-06,1.0,323.0,512.0,11677,8.279999733,8.279999733,0.0,3.109999895,2.50999999,2.670000076,0.0,29,55,168,676,1590,1590,11677,,,,,,
3977333714,2016-05-07,1.0,237.0,443.0,11550,7.730000019,7.730000019,0.0,0.0,4.130000114,3.589999914,0.0,0,86,208,703,1574,1574,11550,,,,,,
