Id,Date,TotalMinutesAsleep,TotalTimeInBed,TotalSteps,TotalDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
5553957443,2016-04-28,421.0,457.0,11393,7.630000114,3.710000038,0.75,3.170000076,49,13,165,727,1999
5553957443,2016-04-29,450.0,495.0,12764,8.329999924,2.789999962,0.639999986,4.909999847,46,15,270,709,2169
5553957443,2016-04-30,775.0,843.0,1202,0.779999971,0.0,0.0,0.779999971,0,0,84,506,1463
5553957443,2016-05-01,622.0,686.0,5164,3.369999886,0.0,0.0,3.369999886,0,0,237,436,1747
5553957443,2016-05-02,409.0,471.0,9769,6.380000114,1.059999943,0.409999996,4.900000095,23,9,227,724,1996
5553957443,2016-05-03,380.0,429.0,12848,8.390000343,1.5,1.200000048,5.679999828,26,29,247,812,2116
5553957443,2016-05-04,447.0,470.0,4249,2.769999981,0.0,0.0,2.769999981,0,0,224,651,1698
5553957443,2016-05-05,419.0,464.0,14331,9.510000229,3.430000067,1.659999967,4.429999828,44,29,241,692,2156
5553957443,2016-05-06,400.0,434.0,9632,6.289999962,1.519999981,0.540000021,4.230000019,21,9,229,761,1916
5553957443,2016-05-07,442.0,470.0,1868,1.220000029,0.0,0.0,1.220000029,0,0,96,902,1494
5553957443,2016-05-08,568.0,608.0,6083,4.0,0.219999999,0.469999999,3.299999952,3,8,210,505,1762
5553957443,2016-05-09,453.0,494.0,11611,7.579999924,2.130000114,0.889999986,4.559999943,59,22,251,667,2272
5553957443,2016-05-10,418.0,443.0,16358,10.71000004,3.869999886,1.610000014,5.199999809,61,40,265,707,2335
5553957443,2016-05-11,463.0,486.0,4926,3.220000029,0.0,0.0,3.220000029,0,0,195,628,1693
5553957443,2016-05-12,438.0,475.0,3121,2.039999962,0.579999983,0.400000006,1.059999943,8,6,48,222,741
5577150313,2016-04-12,419.0,438.0,8135,6.079999924,3.599999905,0.379999995,2.099999905,86,16,140,728,3405
5577150313,2016-04-13,432.0,458.0,5077,3.789999962,0.319999993,0.219999999,3.25,15,11,144,776,2551
5577150313,2016-04-14,477.0,497.0,8596,6.420000076,3.329999924,0.310000002,2.779999971,118,30,176,662,4022
5577150313,2016-04-15,392.0,413.0,12087,9.079999924,3.920000076,1.600000024,3.559999943,115,54,199,695,4005
5577150313,2016-04-16,406.0,445.0,14269,10.65999985,6.639999866,1.279999971,2.730000019,184,56,158,472,4274
5577150313,2016-04-17,549.0,583.0,12231,9.140000343,5.980000019,0.829999983,2.319999933,200,37,159,525,4552
5577150313,2016-04-18,527.0,553.0,9893,7.389999866,4.860000134,0.720000029,1.820000052,114,32,130,623,3625
5577150313,2016-04-19,449.0,465.0,12574,9.420000076,7.019999981,0.639999986,1.75999999,108,23,111,733,3501
5577150313,2016-04-20,447.0,480.0,8330,6.21999979,4.119999886,0.340000004,1.75999999,87,16,113,773,3192
5577150313,2016-04-21,414.0,437.0,10830,8.090000153,3.650000095,1.659999967,2.779999971,110,74,175,670,4018
5577150313,2016-04-22,338.0,366.0,9172,6.849999905,2.420000076,0.790000021,3.299999952,62,30,200,823,3329
5577150313,2016-04-23,384.0,402.0,7638,5.710000038,1.210000038,0.360000014,4.139999866,24,24,223,627,3152
5577150313,2016-04-24,543.0,615.0,15764,11.77999973,7.650000095,2.150000095,1.980000019,210,65,141,425,4392
5577150313,2016-04-25,421.0,461.0,6393,4.78000021,1.350000024,0.670000017,2.75999999,61,38,214,743,3374
5577150313,2016-04-26,354.0,377.0,5325,3.980000019,0.850000024,0.649999976,2.470000029,38,32,181,759,3088
5577150313,2016-04-27,424.0,452.0,6805,5.139999866,1.809999943,0.400000006,2.930000067,63,16,190,773,3294
5577150313,2016-04-28,361.0,372.0,9841,7.429999828,3.25,1.169999957,3.00999999,99,51,141,692,3580
5577150313,2016-04-29,459.0,485.0,7924,5.920000076,2.839999914,0.610000014,2.470000029,97,36,165,739,3544
5577150313,2016-04-30,412.0,433.0,12363,9.239999771,5.829999924,0.790000021,2.609999895,207,45,163,621,4501
5577150313,2016-05-01,379.0,398.0,13368,9.989999771,5.309999943,1.440000057,3.24000001,194,72,178,499,4546
5577150313,2016-05-02,525.0,553.0,7439,5.559999943,1.120000005,0.349999994,4.070000172,37,20,235,732,3014
5577150313,2016-05-03,508.0,543.0,11045,8.25,4.519999981,0.150000006,3.569999933,97,8,212,580,3795
5577150313,2016-05-04,603.0,634.0,5206,3.890000105,1.559999943,0.25,2.079999924,25,9,141,631,2755
5577150313,2016-05-05,74.0,78.0,7550,5.639999866,2.5,0.469999999,2.670000076,45,21,143,1153,3004
5577150313,2016-05-10,504.0,562.0,8869,6.650000095,2.559999943,0.75,3.349999905,104,37,194,639,3841
5577150313,2016-05-11,431.0,476.0,4038,3.039999962,1.830000043,0.300000012,0.889999986,45,15,63,257,1665
6117666160,2016-04-16,380.0,398.0,14450,10.90999985,0.579999983,0.850000024,9.479999542,7,15,518,502,2828
6117666160,2016-04-17,336.0,350.0,7150,5.400000095,0.0,0.0,5.400000095,0,0,312,702,2225
6117666160,2016-04-18,493.0,510.0,5153,3.910000086,0.0,0.0,3.890000105,0,0,241,759,2018
6117666160,2016-04-19,465.0,492.0,11135,8.409999847,0.0,0.0,8.409999847,0,0,480,425,2606
6117666160,2016-04-20,474.0,502.0,10449,8.020000458,2.029999971,0.479999989,5.519999981,26,10,349,587,2536
6117666160,2016-04-21,508.0,550.0,19542,15.01000023,0.980000019,0.400000006,5.619999886,11,19,294,579,4900
6117666160,2016-04-22,480.0,546.0,8206,6.199999809,0.0,0.0,6.199999809,0,0,402,413,2409
6117666160,2016-04-23,492.0,539.0,11495,8.680000305,0.0,0.0,8.680000305,0,0,512,468,2651
6117666160,2016-04-24,353.0,367.0,7623,5.760000229,0.0,0.0,5.760000229,0,0,362,711,2305
6117666160,2016-04-27,542.0,557.0,9411,7.110000134,0.0,0.0,7.110000134,0,0,458,417,2576
6117666160,2016-04-28,393.0,416.0,3403,2.599999905,0.0,0.0,2.599999905,0,0,141,758,1879
6117666160,2016-04-29,600.0,636.0,9592,7.239999771,0.0,0.0,7.239999771,0,0,461,479,2560
6117666160,2016-05-01,507.0,575.0,8915,6.730000019,0.0,0.0,6.730000019,0,0,397,525,2361
6117666160,2016-05-05,392.0,415.0,9799,7.400000095,0.0,0.0,7.400000095,0,0,487,479,2636
6117666160,2016-05-06,658.0,698.0,3365,2.680000067,0.0,0.0,2.680000067,0,0,133,673,1838
6117666160,2016-05-07,498.0,507.0,7336,5.539999962,0.0,0.0,5.539999962,0,0,412,456,2469
6117666160,2016-05-08,555.0,603.0,7328,5.53000021,0.0,0.0,5.53000021,0,0,318,517,2250
6117666160,2016-05-09,492.0,522.0,4477,3.380000114,0.0,0.0,3.380000114,0,0,197,125,1248
6775888955,2016-04-13,235.0,260.0,4053,2.910000086,1.110000014,0.579999983,1.220000029,17,18,85,1053,2400
6775888955,2016-04-14,423.0,441.0,5162,3.700000048,0.870000005,0.860000014,1.970000029,14,24,105,863,2507
6775888955,2016-04-15,391.0,406.0,1282,0.920000017,0.0,0.0,0.920000017,0,0,58,976,2127
6962181067,2016-04-12,366.0,387.0,10199,6.739999771,3.400000095,0.829999983,2.50999999,50,14,189,796,1994
6962181067,2016-04-13,630.0,679.0,5652,3.74000001,0.569999993,1.210000038,1.960000038,8,24,142,548,1718
6962181067,2016-04-14,508.0,535.0,1551,1.029999971,0.0,0.0,1.029999971,0,0,86,862,1466
6962181067,2016-04-15,370.0,386.0,5563,3.680000067,0.0,0.0,3.680000067,0,0,217,837,1756
6962181067,2016-04-16,357.0,366.0,13217,8.739999771,3.660000086,0.189999998,4.880000114,50,3,280,741,2173
6962181067,2016-04-17,427.0,446.0,10145,6.710000038,0.330000013,0.680000007,5.690000057,5,13,295,634,2027
6962181067,2016-04-18,442.0,458.0,11404,7.539999962,0.829999983,2.390000105,4.320000172,13,42,238,689,2039
6962181067,2016-04-19,476.0,535.0,10742,7.099999905,2.099999905,2.130000114,2.869999886,35,41,195,659,2046
6962181067,2016-04-20,418.0,424.0,13928,9.550000191,4.28000021,0.189999998,5.090000153,48,4,297,639,2174
6962181067,2016-04-21,451.0,457.0,11835,9.710000038,3.99000001,2.099999905,3.50999999,53,27,214,708,2179
6962181067,2016-04-22,425.0,435.0,10725,7.090000153,1.769999981,1.549999952,3.769999981,30,33,240,659,2086
6962181067,2016-04-23,528.0,546.0,20031,13.23999977,4.199999809,2.0,7.039999962,58,41,347,484,2571
6962181067,2016-04-24,511.0,514.0,5029,3.319999933,0.0,0.0,3.319999933,0,0,199,720,1705
6962181067,2016-04-25,400.0,415.0,13239,9.270000458,3.019999981,1.679999948,4.460000038,35,31,282,637,2194
6962181067,2016-04-26,441.0,446.0,10433,6.900000095,2.579999924,0.419999987,3.900000095,36,7,254,680,2012
6962181067,2016-04-27,455.0,467.0,10320,6.820000172,0.550000012,2.019999981,4.25,7,38,279,697,2034
6962181067,2016-04-28,440.0,453.0,12627,8.350000381,2.50999999,0.239999995,5.590000153,38,8,288,621,2182
6962181067,2016-04-29,433.0,447.0,10762,7.110000134,0.819999993,0.479999989,5.809999943,12,15,369,645,2254
6962181067,2016-04-30,422.0,424.0,10081,6.659999847,2.24000001,0.75999999,3.670000076,32,16,237,731,2002
6962181067,2016-05-01,411.0,426.0,5454,3.609999895,0.0,0.0,3.609999895,0,0,215,722,1740
6962181067,2016-05-02,466.0,482.0,12912,8.539999962,1.200000048,2.0,5.340000153,18,39,313,655,2162
6962181067,2016-05-03,394.0,418.0,12109,8.119999886,1.74000001,2.039999962,4.329999924,21,36,267,654,2072
6962181067,2016-05-04,442.0,455.0,10147,6.710000038,0.469999999,1.679999948,4.550000191,15,36,284,683,2086
6962181067,2016-05-05,467.0,491.0,10524,6.960000038,0.99000001,1.159999967,4.809999943,14,22,305,591,2066
6962181067,2016-05-06,443.0,462.0,5908,3.910000086,0.0,0.0,3.910000086,0,0,299,717,1850
6962181067,2016-05-07,298.0,334.0,6815,4.5,0.0,0.0,4.5,0,0,328,745,1947
6962181067,2016-05-08,541.0,569.0,4188,2.769999981,0.0,0.519999981,2.25,0,14,151,709,1659
6962181067,2016-05-09,489.0,497.0,12342,8.720000267,3.900000095,1.179999948,3.650000095,43,21,231,607,2105
6962181067,2016-05-10,469.0,481.0,15448,10.21000004,3.470000029,1.75,4.989999771,62,34,275,626,2361
6962181067,2016-05-11,452.0,480.0,6722,4.440000057,1.49000001,0.310000002,2.650000095,24,7,199,709,1855
6962181067,2016-05-12,516.0,535.0,3587,2.369999886,0.0,0.25,2.109999895,0,8,105,127,928
7007744171,2016-04-16,79.0,82.0,4631,3.099999905,0.0,0.0,3.099999905,0,0,203,1155,2076
7007744171,2016-05-01,58.0,61.0,5600,3.75,0.0,0.0,3.75,0,0,237,1142,2225
7086361926,2016-04-12,514.0,525.0,11317,8.409999847,5.269999981,0.150000006,2.970000029,59,6,153,745,2772
7086361926,2016-04-13,451.0,465.0,5813,3.619999886,0.560000002,0.209999993,2.839999914,31,26,155,744,2516
7086361926,2016-04-14,472.0,476.0,9123,6.119999886,2.029999971,0.330000013,3.660000086,35,32,189,787,2734
7086361926,2016-04-15,377.0,386.0,8585,5.670000076,2.039999962,1.110000014,2.529999971,30,21,139,864,2395
7086361926,2016-04-19,472.0,483.0,10688,7.289999962,3.529999971,1.230000019,2.50999999,67,69,124,671,2944
7086361926,2016-04-20,492.0,502.0,14365,10.64000034,7.639999866,0.449999988,2.539999962,87,13,145,797,2997
7086361926,2016-04-21,390.0,411.0,9469,6.179999828,1.360000014,0.300000012,4.510000229,19,6,206,758,2463
7086361926,2016-04-22,428.0,448.0,9753,6.53000021,2.869999886,0.970000029,2.670000076,58,59,153,762,2846
7086361926,2016-04-24,681.0,704.0,3520,2.160000086,0.0,0.0,2.150000095,0,0,125,566,2049
7086361926,2016-04-25,446.0,447.0,10091,6.820000172,3.75,0.699999988,2.369999886,69,39,129,706,2752
7086361926,2016-04-26,485.0,500.0,10387,7.070000172,4.159999847,0.769999981,2.119999886,70,33,132,726,2781
7086361926,2016-04-27,469.0,479.0,11107,8.340000153,5.630000114,0.180000007,2.529999971,55,6,145,829,2693
7086361926,2016-04-28,354.0,367.0,11584,7.800000191,2.789999962,1.639999986,3.359999895,54,48,161,810,2862
7086361926,2016-04-30,485.0,489.0,14560,9.409999847,3.119999886,1.039999962,5.239999771,42,17,308,584,2995
7086361926,2016-05-01,388.0,407.0,12390,8.069999695,2.299999952,0.899999976,4.849999905,30,15,258,685,2730
7086361926,2016-05-02,440.0,459.0,10052,6.809999943,3.480000019,0.660000026,2.660000086,66,26,139,737,2754
7086361926,2016-05-03,456.0,461.0,10288,6.760000229,2.74000001,0.850000024,3.160000086,57,36,152,761,2754
7086361926,2016-05-04,420.0,436.0,10988,8.31000042,5.28000021,0.119999997,2.900000095,45,12,135,843,2655
7086361926,2016-05-06,322.0,333.0,12461,8.380000114,3.819999933,1.429999948,3.119999886,84,35,154,834,2924
7086361926,2016-05-07,530.0,548.0,12827,8.479999542,1.460000038,2.329999924,4.679999828,20,42,209,621,2739
7086361926,2016-05-08,481.0,510.0,10677,7.099999905,2.309999943,1.529999971,3.25,32,27,147,695,2534
7086361926,2016-05-09,427.0,438.0,13566,9.109999657,4.260000229,1.710000038,3.119999886,67,50,171,743,2960
7086361926,2016-05-11,451.0,463.0,9572,6.519999981,2.890000105,1.389999986,2.230000019,57,40,128,757,2735
7086361926,2016-05-12,444.0,457.0,3789,2.559999943,0.379999995,0.270000011,1.889999986,5,4,58,343,1199
8053475328,2016-04-20,486.0,493.0,15108,12.18999958,9.579999924,0.230000004,2.380000114,89,5,158,695,3043
8053475328,2016-04-23,331.0,337.0,22359,17.19000053,12.53999996,0.629999995,4.019999981,125,14,223,741,3554
8053475328,2016-05-07,74.0,75.0,19769,15.67000008,12.43999958,0.879999995,2.349999905,121,20,148,1076,3331
8378563200,2016-04-12,338.0,356.0,7626,6.050000191,0.829999983,0.709999979,4.5,65,15,156,723,3635
8378563200,2016-04-13,447.0,487.0,12386,9.819999695,4.960000038,0.649999976,4.210000038,116,14,169,680,4079
8378563200,2016-04-14,424.0,455.0,13318,10.56000042,5.619999886,1.029999971,3.910000086,123,21,174,699,4163
8378563200,2016-04-15,513.0,533.0,14461,11.47000027,4.909999847,1.149999976,5.409999847,60,23,190,729,3666
8378563200,2016-04-16,611.0,689.0,11207,8.890000343,5.369999886,1.070000052,2.440000057,64,21,142,563,3363
8378563200,2016-04-17,525.0,591.0,2132,1.690000057,0.0,0.0,1.690000057,0,0,93,599,2572
8378563200,2016-04-18,398.0,451.0,13630,10.81000042,5.050000191,0.560000002,5.199999809,117,10,174,720,4157
8378563200,2016-04-19,387.0,421.0,13070,10.35999966,5.300000191,0.879999995,4.179999828,120,19,154,737,4092
8378563200,2016-04-20,381.0,409.0,9388,7.440000057,2.230000019,0.439999998,4.78000021,82,8,169,763,3787
8378563200,2016-04-21,396.0,417.0,15148,12.01000023,6.900000095,0.819999993,4.289999962,137,16,145,677,4236
8378563200,2016-04-22,441.0,469.0,12200,9.670000076,4.909999847,0.589999974,4.179999828,113,12,159,769,4044
8378563200,2016-04-23,565.0,591.0,5709,4.53000021,1.519999981,0.519999981,2.480000019,19,10,136,740,2908
8378563200,2016-04-24,458.0,492.0,3703,2.940000057,0.0,0.0,2.940000057,0,0,135,734,2741
8378563200,2016-04-25,388.0,402.0,12405,9.840000153,5.050000191,0.870000005,3.920000076,117,16,141,692,4005
8378563200,2016-04-25,388.0,402.0,12405,9.840000153,5.050000191,0.870000005,3.920000076,117,16,141,692,4005
8378563200,2016-04-26,550.0,584.0,16208,12.85000038,7.510000229,0.920000017,4.420000076,90,18,161,593,3763
8378563200,2016-04-27,531.0,600.0,7359,5.840000153,0.330000013,0.180000007,5.329999924,4,4,192,676,3061
8378563200,2016-04-28,506.0,556.0,5417,4.300000191,0.899999976,0.49000001,2.910000086,11,10,139,711,2884
8378563200,2016-04-29,527.0,562.0,6175,4.900000095,0.25,0.360000014,4.269999981,3,7,172,767,2982
8378563200,2016-04-30,468.0,555.0,2946,2.339999914,0.0,0.0,2.339999914,0,0,121,780,2660
8378563200,2016-05-01,475.0,539.0,11419,9.06000042,6.03000021,0.560000002,2.470000029,71,10,127,669,3369
8378563200,2016-05-02,351.0,385.0,6064,4.809999943,0.629999995,0.170000002,4.010000229,63,4,142,802,3491
8378563200,2016-05-03,405.0,429.0,8712,6.909999847,1.340000033,1.059999943,4.5,71,20,195,822,3784
8378563200,2016-05-04,441.0,477.0,7875,6.239999771,1.559999943,0.49000001,4.199999809,19,10,167,680,3110
8378563200,2016-05-05,381.0,417.0,8567,6.789999962,0.889999986,0.159999996,5.739999771,66,3,214,764,3783
8378563200,2016-05-06,323.0,355.0,7045,5.590000153,1.549999952,0.25,3.779999971,74,5,166,831,3644
8378563200,2016-05-07,459.0,513.0,4468,3.539999962,0.0,0.0,3.539999962,0,0,158,851,2799
8378563200,2016-05-08,545.0,606.0,2943,2.329999924,0.0,0.0,2.329999924,0,0,139,621,2685
8378563200,2016-05-09,359.0,399.0,8382,6.650000095,1.269999981,0.660000026,4.71999979,71,13,171,772,3721
8378563200,2016-05-10,342.0,391.0,6582,5.21999979,0.660000026,0.639999986,3.920000076,63,13,152,840,3586
8378563200,2016-05-11,368.0,387.0,9143,7.25,1.389999986,0.589999974,5.269999981,72,10,184,763,3788
8378563200,2016-05-12,496.0,546.0,4561,3.619999886,0.649999976,0.270000011,2.690000057,8,6,102,433,1976
8792009665,2016-04-12,458.0,493.0,2564,1.639999986,0.0,0.0,1.639999986,0,0,116,831,2044
8792009665,2016-04-13,531.0,552.0,1320,0.839999974,0.0,0.0,0.839999974,0,0,82,806,1934
8792009665,2016-04-14,486.0,503.0,1219,0.779999971,0.0,0.0,0.779999971,0,0,84,853,1963
8792009665,2016-04-15,363.0,377.0,2483,1.590000033,0.0,0.0,1.590000033,0,0,126,937,2009
8792009665,2016-04-20,528.0,547.0,3147,2.00999999,0.0,0.280000001,1.74000001,0,10,139,744,2188
8792009665,2016-04-22,391.0,407.0,4068,2.599999905,0.050000001,0.280000001,2.269999981,1,20,195,817,2419
8792009665,2016-04-23,339.0,360.0,5245,3.359999895,0.159999996,0.439999998,2.75,8,45,232,795,2748
8792009665,2016-04-27,423.0,428.0,1758,1.129999995,0.0,0.0,1.129999995,0,0,112,900,2067
8792009665,2016-04-28,402.0,416.0,6157,3.940000057,0.0,0.0,3.940000057,0,0,310,714,2780
8792009665,2016-04-29,398.0,406.0,8360,5.349999905,0.140000001,0.280000001,4.929999828,6,14,380,634,3101
8792009665,2016-04-30,343.0,360.0,7174,4.590000153,0.330000013,0.360000014,3.910000086,10,20,301,749,2896
8792009665,2016-05-01,503.0,527.0,1619,1.039999962,0.0,0.0,1.039999962,0,0,79,834,1962
8792009665,2016-05-02,415.0,423.0,1831,1.169999957,0.0,0.0,1.169999957,0,0,101,916,2015
8792009665,2016-05-03,516.0,545.0,2421,1.549999952,0.0,0.0,1.549999952,0,0,156,739,2297
8792009665,2016-05-04,439.0,463.0,2283,1.460000038,0.0,0.0,1.460000038,0,0,129,848,2067
